Email;EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;Framecount;gesture;SessionID;Timestamp
anonymous;2;9;15;12;3;4;0;-1;41055;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3006
anonymous;-2;-10;29;14;1;-10;0;0;41055;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3006
anonymous;1;-12;-40;-23;12;-10;-1;-1;41064;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3086
anonymous;-5;3;-33;-30;-22;-11;-5;0;41064;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3086
anonymous;8;-8;53;20;13;-4;2;4;41081;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3236
anonymous;-4;-19;-20;-21;-33;29;-1;0;41081;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3246
anonymous;0;-8;-3;-10;1;4;1;-5;41097;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3380
anonymous;-2;-8;19;17;74;-31;-9;-3;41097;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3390
anonymous;2;-5;9;-18;-49;21;5;8;41122;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3610
anonymous;1;3;-1;-6;-5;-1;-1;-1;41122;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3610
anonymous;-5;-7;-34;3;-9;0;-3;0;41130;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3680
anonymous;-2;-2;8;-15;-10;-10;4;3;41130;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3680
anonymous;-5;-4;0;22;-25;28;-3;-6;41147;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3839
anonymous;2;-7;-37;58;20;-3;1;2;41147;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3839
anonymous;-1;10;20;-28;0;-8;-2;0;41156;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3909
anonymous;-6;-17;-40;-16;-11;-4;-5;-1;41156;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.3919
anonymous;0;2;38;19;24;23;0;-1;41173;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4059
anonymous;-4;-14;-26;-6;-11;2;-1;-10;41173;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4069
anonymous;1;-6;-23;-3;-14;-9;0;0;41189;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4208
anonymous;-5;-7;41;18;4;6;-1;1;41189;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4208
anonymous;0;-12;15;-5;3;-5;-3;-6;41206;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4363
anonymous;-3;-34;-81;-35;-2;0;-1;-2;41206;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4363
anonymous;-8;2;-28;9;-4;-7;-6;-4;41214;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4433
anonymous;-1;11;24;64;-11;1;-1;2;41214;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4433
anonymous;2;-17;4;44;44;12;0;-2;41256;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4812
anonymous;-3;-17;-7;-31;-21;-23;-2;4;41256;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4812
anonymous;-1;2;16;12;1;15;6;0;41273;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4961
anonymous;0;4;-15;-4;-8;-1;-4;-4;41273;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.4961
anonymous;-4;4;4;-30;-20;-36;0;2;41281;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5031
anonymous;1;-5;-11;11;7;19;-1;-6;41281;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5031
anonymous;-3;-3;14;-2;3;-17;-3;10;41298;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5189
anonymous;-3;-15;-80;0;12;17;0;-2;41298;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5189
anonymous;-5;-7;6;-15;-25;3;-4;-2;41307;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5269
anonymous;-8;-3;29;-27;7;-12;-5;-2;41307;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5269
anonymous;1;4;-3;-12;-5;8;-1;1;41315;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5339
anonymous;2;-11;5;45;-14;20;5;4;41315;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5339
anonymous;-6;-2;-8;5;0;0;-10;-9;41323;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5404
anonymous;1;9;-11;9;-2;22;9;7;41323;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5404
anonymous;3;15;13;12;10;0;0;-3;41341;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5564
anonymous;-4;6;11;-5;-13;9;-1;-8;41341;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5564
anonymous;6;-22;24;-19;-9;-12;-2;11;41349;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5633
anonymous;-11;-12;-71;-38;5;-22;-7;-6;41349;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5633
anonymous;-2;19;-36;51;6;1;0;-6;41375;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5863
anonymous;1;31;53;-6;22;-51;-4;0;41375;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5863
anonymous;-1;-16;-9;-1;-6;17;-1;-4;41384;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5943
anonymous;-7;-2;17;2;-2;5;-8;-2;41384;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.5943
anonymous;5;11;32;40;-11;-5;2;-1;41401;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6082
anonymous;-3;-12;10;-21;5;12;1;2;41401;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6082
anonymous;-1;-10;-10;-79;-4;-9;-2;-3;41418;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6232
anonymous;3;6;10;42;-13;6;0;2;41418;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6242
anonymous;-1;-32;-18;-18;8;5;3;-1;41426;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6312
anonymous;-10;-7;-30;-15;-10;11;3;-5;41426;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6312
anonymous;5;6;8;0;19;-7;-6;-4;41435;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6386
anonymous;3;11;43;-27;-13;11;2;4;41435;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6386
anonymous;-6;-24;-31;13;-2;-7;-2;-5;41444;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6466
anonymous;-7;1;-60;-13;1;-9;-10;-6;41444;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6466
anonymous;2;14;34;0;-6;3;1;0;41461;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6616
anonymous;1;-1;44;4;22;-12;-1;0;41461;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6616
anonymous;-4;-32;-24;6;-7;-11;-2;0;41478;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6755
anonymous;0;-13;-45;-16;4;-3;-2;-2;41478;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6765
anonymous;-8;-10;-9;-30;-24;29;-1;-6;41487;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6835
anonymous;5;1;21;-17;-23;2;-2;3;41487;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6835
anonymous;4;-13;36;54;27;3;3;3;41504;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6985
anonymous;-7;-14;-28;-16;-5;-5;-4;-10;41504;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.6995
anonymous;8;-14;-6;2;1;0;8;20;41512;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7055
anonymous;-7;1;12;-12;-8;3;-2;-1;41512;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7055
anonymous;-3;3;5;-7;14;-5;0;-5;41525;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7234
anonymous;-1;0;22;17;-21;7;-1;1;41525;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7234
anonymous;0;-2;11;8;-2;-7;-1;1;41539;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7369
anonymous;0;2;-8;33;11;3;2;1;41539;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7369
anonymous;-5;5;18;-5;-1;-8;-7;-6;41564;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7578
anonymous;2;1;9;13;5;2;0;3;41564;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7588
anonymous;-3;-4;23;5;-4;-3;-2;-5;41582;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7738
anonymous;2;-9;-22;-35;-13;0;-1;-2;41582;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7738
anonymous;-8;-31;-75;-5;4;3;7;6;41589;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7808
anonymous;-10;1;22;-11;9;0;-5;-6;41589;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7808
anonymous;-10;-12;19;-14;-22;-8;-4;-12;41606;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7957
anonymous;2;-14;-37;-2;24;-11;-5;0;41606;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.7967
anonymous;0;-7;10;11;-8;-8;-8;-5;41622;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8107
anonymous;-4;4;2;-24;-12;22;-2;-3;41622;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8107
anonymous;-3;-11;-22;-22;0;-5;-5;-7;41630;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8187
anonymous;-2;-8;-38;18;-6;7;-1;4;41630;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8187
anonymous;5;16;29;51;5;-2;4;1;41639;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8266
anonymous;1;3;36;14;-16;-4;-2;0;41639;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8266
anonymous;-3;11;8;10;-10;2;-3;-2;41655;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8411
anonymous;-4;4;17;-13;11;6;-2;-2;41655;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8411
anonymous;0;3;7;40;-3;5;1;-4;41672;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8561
anonymous;8;11;29;7;-15;3;4;17;41672;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8571
anonymous;-1;-42;-47;-31;3;3;-2;-2;41680;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8640
anonymous;0;8;16;18;-7;0;1;4;41680;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8640
anonymous;-10;-3;-19;-30;-5;-15;-11;-12;41696;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8780
anonymous;-3;4;-2;-7;-8;5;-4;-8;41696;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8780
anonymous;3;-1;29;2;9;0;-1;3;41704;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8860
anonymous;-4;-17;-19;14;16;2;-1;-3;41704;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.8860
anonymous;0;-36;-9;-18;-16;16;1;2;41720;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9009
anonymous;-6;0;-9;3;3;16;2;-3;41720;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9009
anonymous;9;33;26;-34;-24;2;5;7;41736;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9159
anonymous;7;10;17;-10;8;18;7;2;41736;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9159
anonymous;-9;-19;-26;-8;11;-1;-4;-4;41745;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9239
anonymous;-5;-1;1;20;-11;-9;-6;0;41745;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9239
anonymous;-3;22;10;-17;1;-8;0;-6;41761;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9384
anonymous;1;-7;-60;-16;-7;-1;0;11;41761;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9384
anonymous;-4;-3;10;-14;-12;-1;-4;-4;41770;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9463
anonymous;0;0;5;-3;-4;1;-2;4;41770;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9463
anonymous;0;-23;-5;6;-2;1;0;5;41787;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9613
anonymous;-5;0;-13;12;16;-7;-1;-4;41787;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9613
anonymous;3;11;0;-7;-3;-5;3;1;41803;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9753
anonymous;0;17;10;13;4;-9;-3;-8;41803;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9763
anonymous;-1;-26;-44;-16;4;-21;3;0;41812;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9842
anonymous;-2;0;21;16;-15;13;1;4;41812;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:54.9842
anonymous;0;-10;13;29;9;-5;1;5;41837;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0062
anonymous;-3;0;-28;-60;-6;6;-3;-4;41837;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0062
anonymous;-2;-11;19;47;-7;0;-4;-4;41863;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0291
anonymous;-1;3;-6;-15;-6;-6;3;-2;41863;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0291
anonymous;-2;-19;7;37;-1;9;2;0;41880;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0436
anonymous;-3;-1;-4;13;12;-1;-2;-3;41880;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0436
anonymous;1;6;31;-21;-19;10;-3;-1;41897;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0585
anonymous;-3;-10;-49;-15;15;2;-1;-1;41897;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0585
anonymous;-6;-14;-28;-25;-4;-7;-1;2;41915;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0745
anonymous;3;23;9;22;7;3;3;-1;41915;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0745
anonymous;0;-6;19;40;7;4;-2;-2;41923;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0815
anonymous;-5;5;-16;-22;-8;0;-3;-2;41923;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0815
anonymous;1;-3;4;5;12;-3;1;1;41939;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0964
anonymous;-1;17;23;-3;-2;-1;1;-4;41939;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.0964
anonymous;3;-21;-30;15;-9;-7;-1;-3;41947;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1034
anonymous;-6;3;-44;-32;-5;-1;0;5;41947;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1034
anonymous;0;30;19;43;-6;6;-1;-1;41964;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1184
anonymous;1;17;15;20;6;-5;-6;-7;41964;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1184
anonymous;-7;-16;2;-58;-12;-10;3;6;41973;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1264
anonymous;4;4;9;49;3;6;5;0;41973;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1264
anonymous;-5;-27;-29;-6;-5;-4;-7;-3;41990;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1408
anonymous;-4;13;-5;-28;-8;-4;-5;-3;41990;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1408
anonymous;2;-3;5;-13;1;-1;1;1;42006;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1558
anonymous;2;-1;-32;24;6;5;4;3;42006;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1558
anonymous;-12;1;25;-55;-6;-4;-9;-10;42015;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1638
anonymous;10;-13;-18;34;-7;-4;3;6;42015;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1638
anonymous;-6;0;0;6;22;-1;-7;-8;42032;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1787
anonymous;7;3;1;1;-9;-17;5;5;42032;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1787
anonymous;-1;-8;15;-21;-28;21;0;2;42040;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1857
anonymous;-4;11;32;-20;17;-40;-9;-11;42040;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.1867
anonymous;-1;-9;1;1;4;-7;2;-1;42056;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2007
anonymous;-2;11;27;-19;1;8;-1;-1;42056;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2017
anonymous;3;-15;-50;18;-10;8;5;4;42071;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2156
anonymous;-1;10;-12;1;9;-9;-4;-1;42071;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2156
anonymous;-1;7;27;18;-10;0;-2;-4;42080;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2236
anonymous;-3;-4;18;19;0;6;-3;-5;42080;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2236
anonymous;-4;-10;-42;-48;-10;-4;5;8;42089;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2381
anonymous;5;17;4;28;37;5;2;-3;42090;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2391
anonymous;-3;-14;-8;0;-3;-1;-1;0;42106;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2530
anonymous;0;8;32;2;-8;-2;-1;-2;42106;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2530
anonymous;-4;-1;-14;10;2;6;-4;0;42124;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2690
anonymous;-1;10;5;55;14;-10;3;5;42124;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2690
anonymous;-4;6;13;-20;-30;9;-2;-3;42139;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2839
anonymous;-2;6;5;-12;-15;-11;-4;-6;42139;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2839
anonymous;-2;-17;4;3;17;0;-1;-1;42147;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2909
anonymous;-4;-5;0;-16;-14;2;0;-1;42147;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.2909
anonymous;-10;-1;16;82;-1;9;-3;-5;42172;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3139
anonymous;6;6;1;-13;-2;1;-4;5;42172;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3139
anonymous;-2;-2;-15;-14;6;23;0;1;42188;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3278
anonymous;-1;17;-17;-2;-28;32;5;-4;42188;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3288
anonymous;-1;-3;12;-7;19;-6;-5;-2;42206;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3448
anonymous;2;18;18;18;-15;-4;0;1;42206;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3448
anonymous;-1;-15;-5;5;7;-11;2;0;42214;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3508
anonymous;-2;-6;-35;-28;-9;0;0;0;42214;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3518
anonymous;-5;-49;3;26;-10;1;-4;1;42231;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3667
anonymous;2;16;29;-58;3;-1;0;-2;42231;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3667
anonymous;-1;10;12;-2;-6;9;-3;1;42248;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3817
anonymous;-4;-6;-14;27;19;2;-3;1;42248;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3817
anonymous;-2;-2;17;-72;-18;-8;-6;-6;42264;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3967
anonymous;7;13;15;88;-6;-3;-2;-3;42264;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.3967
anonymous;0;-25;-11;-26;-5;-4;4;-1;42271;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4036
anonymous;1;16;13;14;-8;16;4;13;42271;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4036
anonymous;0;-3;3;-7;15;4;1;2;42286;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4186
anonymous;0;4;-5;5;-1;-4;-6;-4;42286;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4186
anonymous;-1;-36;-9;-33;-6;-1;1;1;42293;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4266
anonymous;2;3;34;26;16;-7;0;-4;42293;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4266
anonymous;-3;22;26;64;-6;-2;-7;-4;42310;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4415
anonymous;0;9;14;-8;2;-1;2;-1;42310;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4415
anonymous;-5;-6;18;-33;-10;-8;0;-6;42326;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4555
anonymous;19;7;32;40;12;-9;0;-15;42326;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4555
anonymous;-7;-19;-32;-35;-24;7;4;21;42335;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4645
anonymous;-1;-2;-16;-34;39;1;-2;-3;42335;pinche;a9c8a55a-b600-44fd-9047-5ff4219c39d4;2025-08-18 09:40:55.4645
